StudentID,State,PLE,Gender,Grade,Indicator,Attempt,Date,Reading,Math,Writing,Total,X9.0.Reading,X9.0.Writing,X9.0.Math,X9.0.Other.s.,X9.0.Other,X9.0.Sports,X9.0.Arts,X9.1.Reading,X9.1.Writing,X9.1.Math,X9.1.Other.s.,X9.1.Other,X9.1.Sports,X9.1.Arts,X10.0.Reading,X10.0.Writing,X10.0.Math,X10.0.Other.s.,X10.0.Other,X10.0.Sports,X10.0.Arts,X10.1.Reading,X10.1.Writing,X10.1.Math,X10.1.Other.s.,X10.1.Other,X10.1.Sports,X10.1.Arts,X11.0.Reading,X11.0.Writing,X11.0.Math,X11.0.Other.s.,X11.0.Other,X11.0.Sports,X11.0.Arts,X11.1.Reading,X11.1.Writing,X11.1.Math,X11.1.Other.s.,X11.1.Other,X11.1.Sports,X11.1.Arts,X12.0.Reading,X12.0.Writing,X12.0.Math,X12.0.Other.s.,X12.0.Other,X12.0.Sports,X12.0.Arts,X12.1.Reading,X12.1.Writing,X12.1.Math,X12.1.Other.s.,X12.1.Other,X12.1.Sports,X12.1.Arts
62060063,NY,6,F,12,X12.0,3,10/5/2013,260,410,330,1000,62.3,68.6,70.9,76.3,1,0,1,NA,NA,NA,NA,0,0,0,71,75,76,75,1,0,0,NA,NA,NA,NA,0,0,0,64,68,62,68.7,1,1,0,NA,NA,NA,NA,0,0,0,75,76,71,86.9,0,0,1,NA,NA,NA,NA,0,0,0
62060068,NY,8,F,11,X11.0,1,1/15/2013,450,450,420,1320,65.7,74.5,68.2,81.9,1,1,1,NA,NA,NA,NA,0,0,0,82,85,66,81,1,0,0,NA,NA,NA,NA,0,0,0,88,83,96,82.4,1,1,0,NA,NA,NA,NA,0,0,0,83,49,84,79.4,0,0,1,NA,NA,NA,NA,0,0,0
62060068,NY,8,F,11,X11.0,2,5/4/2013,450,480,450,1380,65.7,74.5,68.2,81.9,1,1,1,NA,NA,NA,NA,0,0,0,82,85,66,81,1,0,0,NA,NA,NA,NA,0,0,0,88,83,96,82.4,1,1,0,NA,NA,NA,NA,0,0,0,83,49,84,79.4,0,0,1,NA,NA,NA,NA,0,0,0
62060068,NY,8,F,12,X12.0,3,10/5/2013,450,440,530,1420,65.7,74.5,68.2,81.9,1,1,1,NA,NA,NA,NA,0,0,0,82,85,66,81,1,0,0,NA,NA,NA,NA,0,0,0,88,83,96,82.4,1,1,0,NA,NA,NA,NA,0,0,0,83,49,84,79.4,0,0,1,NA,NA,NA,NA,0,0,0
62060074,NY,7,F,11,X11.0,1,1/15/2013,530,500,550,1580,67.4,72.3,69.6,85,1,0,1,NA,NA,NA,NA,0,0,0,93,85,80,87.6,1,0,1,NA,NA,NA,NA,0,0,0,86,70,53,89.8,1,1,0,NA,NA,NA,NA,0,0,0,73,72,71.8,84.3,0,0,1,NA,NA,NA,NA,0,0,0
62060074,NY,7,F,11,X11.0,2,5/4/2013,520,520,540,1580,67.4,72.3,69.6,85,1,0,1,NA,NA,NA,NA,0,0,0,93,85,80,87.6,1,0,1,NA,NA,NA,NA,0,0,0,86,70,53,89.8,1,1,0,NA,NA,NA,NA,0,0,0,73,72,71.8,84.3,0,0,1,NA,NA,NA,NA,0,0,0
62060074,NY,7,F,12,X12.0,3,10/5/2013,520,500,630,1650,67.4,72.3,69.6,85,1,0,1,NA,NA,NA,NA,0,0,0,93,85,80,87.6,1,0,1,NA,NA,NA,NA,0,0,0,86,70,53,89.8,1,1,0,NA,NA,NA,NA,0,0,0,73,72,71.8,84.3,0,0,1,NA,NA,NA,NA,0,0,0
62060076,NY,8,F,11,X11.0,1,1/15/2013,360,400,360,1120,69,74.9,70.3,78,1,0,1,NA,NA,NA,NA,0,0,0,83,85,68,70.2,1,0,0,NA,NA,NA,NA,0,0,0,79,72,56,67.3,1,1,0,63,51,67,76.8,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
62060076,NY,8,F,11,X11.0,2,5/4/2013,350,410,330,1090,69,74.9,70.3,78,1,0,1,NA,NA,NA,NA,0,0,0,83,85,68,70.2,1,0,0,NA,NA,NA,NA,0,0,0,79,72,56,67.3,1,1,0,63,51,67,76.8,1,0,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
62060080,NY,6,M,11,X11.0,1,5/3/2014,400,460,380,1240,84,75,83,66,0,1,0,NA,NA,NA,NA,0,0,0,79,77,85,78.7,0,1,0,NA,NA,NA,NA,0,0,0,75,62,74,72.2,1,1,0,NA,NA,NA,NA,0,0,0,46,40,60,81,0,0,1,NA,NA,NA,NA,0,0,0
62060081,NY,7,F,11,X11.0,1,1/15/2013,470,470,520,1460,71.9,72.6,80.1,82.8,1,0,1,NA,NA,NA,NA,0,0,0,87,85,74,85.6,1,0,1,NA,NA,NA,NA,0,0,0,93,89,100,87,1,1,0,NA,NA,NA,NA,0,0,0,76,75,78.8,87.3,0,1,0,NA,NA,NA,NA,0,0,0
62060081,NY,7,F,11,X11.0,2,5/4/2013,430,470,570,1470,71.9,72.6,80.1,82.8,1,0,1,NA,NA,NA,NA,0,0,0,87,85,74,85.6,1,0,1,NA,NA,NA,NA,0,0,0,93,89,100,87,1,1,0,NA,NA,NA,NA,0,0,0,76,75,78.8,87.3,0,1,0,NA,NA,NA,NA,0,0,0
62060081,NY,7,F,12,X12.0,3,10/5/2013,470,530,550,1550,71.9,72.6,80.1,82.8,1,0,1,NA,NA,NA,NA,0,0,0,87,85,74,85.6,1,0,1,NA,NA,NA,NA,0,0,0,93,89,100,87,1,1,0,NA,NA,NA,NA,0,0,0,76,75,78.8,87.3,0,1,0,NA,NA,NA,NA,0,0,0
62060084,NY,5,M,11,X11.0,1,1/15/2013,380,440,410,1230,71.1,81.9,73.3,85,0,0,1,NA,NA,NA,NA,0,0,0,75,75,77,85.5,1,0,0,NA,NA,NA,NA,0,0,0,73,86,91,87.7,1,1,0,NA,NA,NA,NA,0,0,0,78,70,76.8,85.7,0,1,0,NA,NA,NA,NA,0,0,0
62060084,NY,5,M,11,X11.0,2,5/4/2013,390,410,410,1210,71.1,81.9,73.3,85,0,0,1,NA,NA,NA,NA,0,0,0,75,75,77,85.5,1,0,0,NA,NA,NA,NA,0,0,0,73,86,91,87.7,1,1,0,NA,NA,NA,NA,0,0,0,78,70,76.8,85.7,0,1,0,NA,NA,NA,NA,0,0,0
70720001,CT,5,M,11,X11.0,1,3/14/2015,560,440,380,1380,73,64,77.3,85,1,0,1,NA,NA,NA,NA,0,0,0,74.8,90,84,73,1,1,1,85,87,86,90,1,1,0,75.1,72,82.5,81.4,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120007,CT,7,F,11,X11.0,1,3/8/2014,360,470,440,1270,64,97,83,82.3,1,1,0,NA,NA,NA,NA,0,0,0,69,72,83,83.3,1,0,1,NA,NA,NA,NA,0,0,0,79.7,70,85.2,79.8,1,1,1,NA,NA,NA,NA,0,0,0,87.8,86.5,90.8,90.5,1,0,0,NA,NA,NA,NA,0,0,0
80120007,CT,7,F,11,X11.0,2,6/7/2014,380,550,470,1400,64,97,83,82.3,1,1,0,NA,NA,NA,NA,0,0,0,69,72,83,83.3,1,0,1,NA,NA,NA,NA,0,0,0,79.7,70,85.2,79.8,1,1,1,NA,NA,NA,NA,0,0,0,87.8,86.5,90.8,90.5,1,0,0,NA,NA,NA,NA,0,0,0
80120007,CT,7,F,12,X12.0,3,10/11/2014,420,470,460,1350,64,97,83,82.3,1,1,0,NA,NA,NA,NA,0,0,0,69,72,83,83.3,1,0,1,NA,NA,NA,NA,0,0,0,79.7,70,85.2,79.8,1,1,1,NA,NA,NA,NA,0,0,0,87.8,86.5,90.8,90.5,1,0,0,NA,NA,NA,NA,0,0,0
80120009,CT,6,F,11,X11.0,1,3/8/2014,390,440,420,1250,79,72,86,75.3,1,1,0,NA,NA,NA,NA,0,0,0,78.5,63,73,73.7,1,1,1,NA,NA,NA,NA,0,0,0,85.4,74.8,91.3,78.9,1,1,1,NA,NA,NA,NA,0,0,0,87,84.8,98.8,88.6,1,1,0,NA,NA,NA,NA,0,0,0
80120011,CT,0,F,11,X11.0,1,3/8/2014,370,300,390,1060,76,51,76,66,1,0,1,NA,NA,NA,NA,0,0,0,85.7,70,72,73.8,1,0,1,NA,NA,NA,NA,0,0,0,81.8,50,76.3,71,1,1,0,NA,NA,NA,NA,0,0,0,76.5,83.2,77,87,1,0,0,NA,NA,NA,NA,0,0,0
80120011,CT,0,F,11,X11.0,2,5/3/2014,260,370,380,1010,76,51,76,66,1,0,1,NA,NA,NA,NA,0,0,0,85.7,70,72,73.8,1,0,1,NA,NA,NA,NA,0,0,0,81.8,50,76.3,71,1,1,0,NA,NA,NA,NA,0,0,0,76.5,83.2,77,87,1,0,0,NA,NA,NA,NA,0,0,0
80120021,CT,6,M,11,X11.0,1,3/14/2015,340,490,380,1210,80.8,77,74,85,1,1,1,NA,NA,NA,NA,0,0,0,63,64,75,81,1,1,0,NA,NA,NA,NA,0,0,0,90.3,79.3,90.8,88.9,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120024,CT,8,F,11,X11.0,1,3/8/2014,430,480,590,1500,90,93,74,97.3,1,1,1,NA,NA,NA,NA,0,0,0,96.7,72,100,79.7,1,1,1,NA,NA,NA,NA,0,0,0,96,84,92.8,86.9,1,1,1,NA,NA,NA,NA,0,0,0,94.5,92,97.2,94.2,1,1,0,NA,NA,NA,NA,0,0,0
80120024,CT,8,F,11,X11.0,2,6/7/2014,450,540,580,1570,90,93,74,97.3,1,1,1,NA,NA,NA,NA,0,0,0,96.7,72,100,79.7,1,1,1,NA,NA,NA,NA,0,0,0,96,84,92.8,86.9,1,1,1,NA,NA,NA,NA,0,0,0,94.5,92,97.2,94.2,1,1,0,NA,NA,NA,NA,0,0,0
80120024,CT,8,F,12,X12.0,3,10/11/2014,520,550,580,1650,90,93,74,97.3,1,1,1,NA,NA,NA,NA,0,0,0,96.7,72,100,79.7,1,1,1,NA,NA,NA,NA,0,0,0,96,84,92.8,86.9,1,1,1,NA,NA,NA,NA,0,0,0,94.5,92,97.2,94.2,1,1,0,NA,NA,NA,NA,0,0,0
80120026,CT,8,F,11,X11.0,1,3/8/2014,520,550,640,1710,100,100,97,97.7,1,1,1,NA,NA,NA,NA,0,0,0,95.3,95,89,92.3,1,1,1,NA,NA,NA,NA,0,0,0,95.8,96,89,88.7,1,1,1,NA,NA,NA,NA,0,0,0,94,91.8,94.5,96,1,1,0,NA,NA,NA,NA,0,0,0
80120026,CT,8,F,11,X11.0,2,6/7/2014,550,570,600,1720,100,100,97,97.7,1,1,1,NA,NA,NA,NA,0,0,0,95.3,95,89,92.3,1,1,1,NA,NA,NA,NA,0,0,0,95.8,96,89,88.7,1,1,1,NA,NA,NA,NA,0,0,0,94,91.8,94.5,96,1,1,0,NA,NA,NA,NA,0,0,0
80120026,CT,8,F,12,X12.0,3,10/11/2014,530,580,560,1670,100,100,97,97.7,1,1,1,NA,NA,NA,NA,0,0,0,95.3,95,89,92.3,1,1,1,NA,NA,NA,NA,0,0,0,95.8,96,89,88.7,1,1,1,NA,NA,NA,NA,0,0,0,94,91.8,94.5,96,1,1,0,NA,NA,NA,NA,0,0,0
80120027,CT,8,M,11,X11.0,1,3/8/2014,440,440,510,1390,84,72,92,83,1,1,1,NA,NA,NA,NA,0,0,0,87.2,90,86,83.3,1,1,1,NA,NA,NA,NA,0,0,0,79,87,98.7,84.3,1,1,0,NA,NA,NA,NA,0,0,0,89.5,91.2,98.5,94.3,1,0,0,NA,NA,NA,NA,0,0,0
80120027,CT,8,M,11,X11.0,2,6/7/2014,520,470,530,1520,84,72,92,83,1,1,1,NA,NA,NA,NA,0,0,0,87.2,90,86,83.3,1,1,1,NA,NA,NA,NA,0,0,0,79,87,98.7,84.3,1,1,0,NA,NA,NA,NA,0,0,0,89.5,91.2,98.5,94.3,1,0,0,NA,NA,NA,NA,0,0,0
80120027,CT,8,M,12,X12.0,3,10/11/2014,520,470,550,1540,84,72,92,83,1,1,1,NA,NA,NA,NA,0,0,0,87.2,90,86,83.3,1,1,1,NA,NA,NA,NA,0,0,0,79,87,98.7,84.3,1,1,0,NA,NA,NA,NA,0,0,0,89.5,91.2,98.5,94.3,1,0,0,NA,NA,NA,NA,0,0,0
80120031,CT,6,M,11,X11.0,1,3/8/2014,410,350,440,1200,79,64,69.5,71.7,1,1,1,NA,NA,NA,NA,0,0,0,58,72,66.8,68.3,1,1,0,NA,NA,NA,NA,0,0,0,80.5,90,78.3,72,1,1,1,NA,NA,NA,NA,0,0,0,79.5,79.8,76.5,83.1,1,1,0,NA,NA,NA,NA,0,0,0
80120031,CT,6,M,11,X11.0,2,6/7/2014,430,400,460,1290,79,64,69.5,71.7,1,1,1,NA,NA,NA,NA,0,0,0,58,72,66.8,68.3,1,1,0,NA,NA,NA,NA,0,0,0,80.5,90,78.3,72,1,1,1,NA,NA,NA,NA,0,0,0,79.5,79.8,76.5,83.1,1,1,0,NA,NA,NA,NA,0,0,0
80120031,CT,6,M,12,X12.0,3,10/11/2014,390,390,430,1210,79,64,69.5,71.7,1,1,1,NA,NA,NA,NA,0,0,0,58,72,66.8,68.3,1,1,0,NA,NA,NA,NA,0,0,0,80.5,90,78.3,72,1,1,1,NA,NA,NA,NA,0,0,0,79.5,79.8,76.5,83.1,1,1,0,NA,NA,NA,NA,0,0,0
80120033,CT,4,F,11,X11.0,1,3/8/2014,400,470,470,1340,93,84,90,93.7,1,1,0,NA,NA,NA,NA,0,0,0,96,81,80,91.7,1,1,1,NA,NA,NA,NA,0,0,0,89.8,87,85.8,89.8,1,0,1,NA,NA,NA,NA,0,0,0,94.8,96.5,90.5,96.2,1,0,0,NA,NA,NA,NA,0,0,0
80120033,CT,4,F,11,X11.0,2,6/7/2014,490,560,520,1570,93,84,90,93.7,1,1,0,NA,NA,NA,NA,0,0,0,96,81,80,91.7,1,1,1,NA,NA,NA,NA,0,0,0,89.8,87,85.8,89.8,1,0,1,NA,NA,NA,NA,0,0,0,94.8,96.5,90.5,96.2,1,0,0,NA,NA,NA,NA,0,0,0
80120033,CT,4,F,12,X12.0,3,10/11/2014,470,490,550,1510,93,84,90,93.7,1,1,0,NA,NA,NA,NA,0,0,0,96,81,80,91.7,1,1,1,NA,NA,NA,NA,0,0,0,89.8,87,85.8,89.8,1,0,1,NA,NA,NA,NA,0,0,0,94.8,96.5,90.5,96.2,1,0,0,NA,NA,NA,NA,0,0,0
80120039,CT,5,F,11,X11.0,1,3/8/2014,470,470,570,1510,99,89,82,95.3,1,1,1,NA,NA,NA,NA,0,0,0,88.2,90,79,81,1,0,1,NA,NA,NA,NA,0,0,0,79,90,76.5,81,1,1,1,NA,NA,NA,NA,0,0,0,85.8,88,88,90.3,1,1,1,NA,NA,NA,NA,0,0,0
80120039,CT,5,F,11,X11.0,2,6/7/2014,420,460,610,1490,99,89,82,95.3,1,1,1,NA,NA,NA,NA,0,0,0,88.2,90,79,81,1,0,1,NA,NA,NA,NA,0,0,0,79,90,76.5,81,1,1,1,NA,NA,NA,NA,0,0,0,85.8,88,88,90.3,1,1,1,NA,NA,NA,NA,0,0,0
80120039,CT,5,F,12,X12.0,3,10/11/2014,510,430,590,1530,99,89,82,95.3,1,1,1,NA,NA,NA,NA,0,0,0,88.2,90,79,81,1,0,1,NA,NA,NA,NA,0,0,0,79,90,76.5,81,1,1,1,NA,NA,NA,NA,0,0,0,85.8,88,88,90.3,1,1,1,NA,NA,NA,NA,0,0,0
80120042,CT,5,M,11,X11.0,1,6/7/2014,330,390,230,950,80,64,95,79.5,1,1,0,NA,NA,NA,NA,0,0,0,81,75,79,78.7,1,1,1,NA,NA,NA,NA,0,0,0,68.5,73,74,83.4,1,0,1,NA,NA,NA,NA,0,0,0,78.8,77,75.2,85.1,1,1,0,NA,NA,NA,NA,0,0,0
80120042,CT,5,M,12,X12.0,2,10/11/2014,440,450,330,1220,80,64,95,79.5,1,1,0,NA,NA,NA,NA,0,0,0,81,75,79,78.7,1,1,1,NA,NA,NA,NA,0,0,0,68.5,73,74,83.4,1,0,1,NA,NA,NA,NA,0,0,0,78.8,77,75.2,85.1,1,1,0,NA,NA,NA,NA,0,0,0
80120043,CT,4,M,11,X11.0,1,3/14/2015,490,460,470,1420,86.5,78,77,77.7,1,1,1,NA,NA,NA,NA,0,0,0,66,82,50,76,1,1,1,NA,NA,NA,NA,0,0,0,80.7,81.3,76.2,78.2,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120046,CT,6,M,11,X11.0,1,3/14/2015,520,560,530,1610,86.8,82,92,91.7,1,1,0,NA,NA,NA,NA,0,0,0,90,86,91,84.3,1,1,1,NA,NA,NA,NA,0,0,0,92.1,91.7,93.7,93.4,1,1,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120047,CT,7,M,11,X11.0,1,3/8/2014,340,390,370,1100,76,59,73,69,1,1,0,NA,NA,NA,NA,0,0,0,76.5,60,51,72,1,1,1,NA,NA,NA,NA,0,0,0,76.7,56,70.3,72.1,1,0,1,NA,NA,NA,NA,0,0,0,80.8,80.5,73.2,84.2,1,1,0,NA,NA,NA,NA,0,0,0
80120047,CT,7,M,11,X11.0,2,6/7/2014,360,440,300,1100,76,59,73,69,1,1,0,NA,NA,NA,NA,0,0,0,76.5,60,51,72,1,1,1,NA,NA,NA,NA,0,0,0,76.7,56,70.3,72.1,1,0,1,NA,NA,NA,NA,0,0,0,80.8,80.5,73.2,84.2,1,1,0,NA,NA,NA,NA,0,0,0
80120047,CT,7,M,12,X12.0,3,10/11/2014,360,390,380,1130,76,59,73,69,1,1,0,NA,NA,NA,NA,0,0,0,76.5,60,51,72,1,1,1,NA,NA,NA,NA,0,0,0,76.7,56,70.3,72.1,1,0,1,NA,NA,NA,NA,0,0,0,80.8,80.5,73.2,84.2,1,1,0,NA,NA,NA,NA,0,0,0
80120049,CT,9,F,11,X11.0,1,3/8/2014,500,490,540,1530,76,68,86,91.7,1,0,1,NA,NA,NA,NA,0,0,0,93.8,90,68,83.3,1,0,1,NA,NA,NA,NA,0,0,0,81.5,84,85.7,76.8,1,1,0,NA,NA,NA,NA,0,0,0,89.2,87.5,80.8,91.9,1,0,0,NA,NA,NA,NA,0,0,0
80120049,CT,9,F,11,X11.0,2,6/7/2014,540,520,570,1630,76,68,86,91.7,1,0,1,NA,NA,NA,NA,0,0,0,93.8,90,68,83.3,1,0,1,NA,NA,NA,NA,0,0,0,81.5,84,85.7,76.8,1,1,0,NA,NA,NA,NA,0,0,0,89.2,87.5,80.8,91.9,1,0,0,NA,NA,NA,NA,0,0,0
80120049,CT,9,F,12,X12.0,3,10/11/2014,580,490,550,1620,76,68,86,91.7,1,0,1,NA,NA,NA,NA,0,0,0,93.8,90,68,83.3,1,0,1,NA,NA,NA,NA,0,0,0,81.5,84,85.7,76.8,1,1,0,NA,NA,NA,NA,0,0,0,89.2,87.5,80.8,91.9,1,0,0,NA,NA,NA,NA,0,0,0
80120052,CT,9,F,11,X11.0,1,3/8/2014,540,550,630,1720,96,89,100,99.7,1,0,1,NA,NA,NA,NA,0,0,0,97,98,94,92.3,1,1,1,NA,NA,NA,NA,0,0,0,89.7,90,95,91.8,1,0,1,NA,NA,NA,NA,0,0,0,86.8,88.8,90,92.1,1,0,1,NA,NA,NA,NA,0,0,0
80120052,CT,9,F,11,X11.0,2,6/7/2014,590,620,630,1840,96,89,100,99.7,1,0,1,NA,NA,NA,NA,0,0,0,97,98,94,92.3,1,1,1,NA,NA,NA,NA,0,0,0,89.7,90,95,91.8,1,0,1,NA,NA,NA,NA,0,0,0,86.8,88.8,90,92.1,1,0,1,NA,NA,NA,NA,0,0,0
80120052,CT,9,F,12,X12.0,3,10/11/2014,580,600,710,1890,96,89,100,99.7,1,0,1,NA,NA,NA,NA,0,0,0,97,98,94,92.3,1,1,1,NA,NA,NA,NA,0,0,0,89.7,90,95,91.8,1,0,1,NA,NA,NA,NA,0,0,0,86.8,88.8,90,92.1,1,0,1,NA,NA,NA,NA,0,0,0
80120053,CT,5,M,11,X11.0,1,3/8/2014,570,660,630,1860,84,97,98,98.3,1,0,0,NA,NA,NA,NA,0,0,0,97.3,90,100,94.7,1,1,1,NA,NA,NA,NA,0,0,0,90.3,90,97.8,90.7,1,1,1,NA,NA,NA,NA,0,0,0,86.2,83.5,93.8,94.1,1,1,1,NA,NA,NA,NA,0,0,0
80120053,CT,5,M,11,X11.0,2,6/7/2014,620,690,630,1940,84,97,98,98.3,1,0,0,NA,NA,NA,NA,0,0,0,97.3,90,100,94.7,1,1,1,NA,NA,NA,NA,0,0,0,90.3,90,97.8,90.7,1,1,1,NA,NA,NA,NA,0,0,0,86.2,83.5,93.8,94.1,1,1,1,NA,NA,NA,NA,0,0,0
80120053,CT,5,M,12,X12.0,3,10/11/2014,610,730,610,1950,84,97,98,98.3,1,0,0,NA,NA,NA,NA,0,0,0,97.3,90,100,94.7,1,1,1,NA,NA,NA,NA,0,0,0,90.3,90,97.8,90.7,1,1,1,NA,NA,NA,NA,0,0,0,86.2,83.5,93.8,94.1,1,1,1,NA,NA,NA,NA,0,0,0
80120054,CT,5,F,11,X11.0,1,3/14/2015,300,360,360,1020,53,68,70.7,71.3,1,1,0,89.2,72,88,69,1,0,0,78,75,50,75.3,1,0,0,NA,NA,NA,NA,0,0,0,78.8,77.3,87,77.9,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120057,CT,7,M,11,X11.0,1,3/8/2014,520,510,520,1550,90,89,86,95.7,1,1,1,NA,NA,NA,NA,0,0,0,92.2,84,83,88,1,1,1,NA,NA,NA,NA,0,0,0,82.8,84,81.3,87.7,1,0,1,NA,NA,NA,NA,0,0,0,80.2,78.2,79.5,84.2,1,0,0,NA,NA,NA,NA,0,0,0
80120057,CT,7,M,11,X11.0,2,6/7/2014,420,540,500,1460,90,89,86,95.7,1,1,1,NA,NA,NA,NA,0,0,0,92.2,84,83,88,1,1,1,NA,NA,NA,NA,0,0,0,82.8,84,81.3,87.7,1,0,1,NA,NA,NA,NA,0,0,0,80.2,78.2,79.5,84.2,1,0,0,NA,NA,NA,NA,0,0,0
80120057,CT,7,M,12,X12.0,3,10/11/2014,540,560,560,1660,90,89,86,95.7,1,1,1,NA,NA,NA,NA,0,0,0,92.2,84,83,88,1,1,1,NA,NA,NA,NA,0,0,0,82.8,84,81.3,87.7,1,0,1,NA,NA,NA,NA,0,0,0,80.2,78.2,79.5,84.2,1,0,0,NA,NA,NA,NA,0,0,0
80120060,CT,9,F,11,X11.0,1,6/7/2014,400,410,430,1240,92,64,64,84.3,1,1,1,NA,NA,NA,NA,0,0,0,93.8,69,82,77.3,1,0,1,NA,NA,NA,NA,0,0,0,76.5,84,86.4,85.1,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120061,CT,5,M,11,X11.0,1,3/14/2015,320,420,370,1110,73,64,54,59.3,1,1,1,90.2,65,88.7,80,1,1,0,77.3,82,92.3,68,1,0,0,NA,NA,NA,NA,0,0,0,82.9,87.7,90.2,84.9,1,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,0,0
80120062,CT,5,M,11,X11.0,1,3/8/2014,340,400,450,1190,87,68,61,60.7,1,1,1,NA,NA,NA,NA,0,0,0,52,60,67.7,57.7,1,1,1,NA,NA,NA,NA,0,0,0,78.5,56,70.7,73,1,0,1,NA,NA,NA,NA,0,0,0,80,86,83,83.8,1,0,0,NA,NA,NA,NA,0,0,0
80120062,CT,5,M,11,X11.0,2,6/7/2014,420,330,420,1170,87,68,61,60.7,1,1,1,NA,NA,NA,NA,0,0,0,52,60,67.7,57.7,1,1,1,NA,NA,NA,NA,0,0,0,78.5,56,70.7,73,1,0,1,NA,NA,NA,NA,0,0,0,80,86,83,83.8,1,0,0,NA,NA,NA,NA,0,0,0
80120062,CT,5,M,12,X12.0,3,10/11/2014,370,340,420,1130,87,68,61,60.7,1,1,1,NA,NA,NA,NA,0,0,0,52,60,67.7,57.7,1,1,1,NA,NA,NA,NA,0,0,0,78.5,56,70.7,73,1,0,1,NA,NA,NA,NA,0,0,0,80,86,83,83.8,1,0,0,NA,NA,NA,NA,0,0,0
80120063,CT,4,M,11,X11.0,1,3/8/2014,420,450,460,1330,90,89,62,86.3,1,1,0,NA,NA,NA,NA,0,0,0,94.7,72,68,74,1,1,1,NA,NA,NA,NA,0,0,0,80.3,70,76.7,77.3,1,0,1,NA,NA,NA,NA,0,0,0,85,84.8,81,85.6,1,0,0,NA,NA,NA,NA,0,0,0
80120063,CT,4,M,11,X11.0,2,6/7/2014,390,470,510,1370,90,89,62,86.3,1,1,0,NA,NA,NA,NA,0,0,0,94.7,72,68,74,1,1,1,NA,NA,NA,NA,0,0,0,80.3,70,76.7,77.3,1,0,1,NA,NA,NA,NA,0,0,0,85,84.8,81,85.6,1,0,0,NA,NA,NA,NA,0,0,0
80120063,CT,4,M,12,X12.0,3,10/11/2014,430,450,530,1410,90,89,62,86.3,1,1,0,NA,NA,NA,NA,0,0,0,94.7,72,68,74,1,1,1,NA,NA,NA,NA,0,0,0,80.3,70,76.7,77.3,1,0,1,NA,NA,NA,NA,0,0,0,85,84.8,81,85.6,1,0,0,NA,NA,NA,NA,0,0,0
80120065,CT,5,F,11,X11.0,1,3/8/2014,370,420,470,1260,82,68,95,91.3,1,1,0,NA,NA,NA,NA,0,0,0,88,63,82,78,1,1,1,NA,NA,NA,NA,0,0,0,73.2,87,75.5,85.8,1,1,1,NA,NA,NA,NA,0,0,0,86,79.8,84.5,87.8,1,1,0,NA,NA,NA,NA,0,0,0
80120065,CT,5,F,11,X11.0,2,6/7/2014,460,410,450,1320,82,68,95,91.3,1,1,0,NA,NA,NA,NA,0,0,0,88,63,82,78,1,1,1,NA,NA,NA,NA,0,0,0,73.2,87,75.5,85.8,1,1,1,NA,NA,NA,NA,0,0,0,86,79.8,84.5,87.8,1,1,0,NA,NA,NA,NA,0,0,0
80120065,CT,5,F,12,X12.0,3,10/11/2014,430,400,480,1310,82,68,95,91.3,1,1,0,NA,NA,NA,NA,0,0,0,88,63,82,78,1,1,1,NA,NA,NA,NA,0,0,0,73.2,87,75.5,85.8,1,1,1,NA,NA,NA,NA,0,0,0,86,79.8,84.5,87.8,1,1,0,NA,NA,NA,NA,0,0,0
80120066,CT,0,F,11,X11.0,1,3/8/2014,300,370,390,1060,67,80,64,58.3,1,0,1,NA,NA,NA,NA,0,0,0,85.5,72,62,69,1,1,1,NA,NA,NA,NA,0,0,0,70.2,50,76,64.2,1,0,1,NA,NA,NA,NA,0,0,0,85.8,84,75.8,82.5,1,0,0,NA,NA,NA,NA,0,0,0
80120066,CT,0,F,11,X11.0,2,6/7/2014,340,370,390,1100,67,80,64,58.3,1,0,1,NA,NA,NA,NA,0,0,0,85.5,72,62,69,1,1,1,NA,NA,NA,NA,0,0,0,70.2,50,76,64.2,1,0,1,NA,NA,NA,NA,0,0,0,85.8,84,75.8,82.5,1,0,0,NA,NA,NA,NA,0,0,0
80120066,CT,0,F,12,X12.0,3,10/11/2014,330,350,370,1050,67,80,64,58.3,1,0,1,NA,NA,NA,NA,0,0,0,85.5,72,62,69,1,1,1,NA,NA,NA,NA,0,0,0,70.2,50,76,64.2,1,0,1,NA,NA,NA,NA,0,0,0,85.8,84,75.8,82.5,1,0,0,NA,NA,NA,NA,0,0,0
